node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
11485,0.39702946,-0.8645283,-0.8673489,-0.691426,0.18483682,0.38043788,-0.9676596,-0.5543923,0.16915412,-0.10497788,0.1848098,0.031498082,-1.2965993,-0.44302198,0.4942634,-0.23183347,-0.124468334,0.3951868,0.36593103,0.9048986,0.038686227,-0.5525838,0.7190242,-0.29052955,0.76710683,0.5549986,-0.49616286,-0.8001043,-0.34663767,0.07063358,0.14586483,-0.017561665,-0.6966911,0.076939456,-0.24692176,-0.42674643,0.3353088,1.3073521,-0.43755835,-0.8752993,0.66899735,0.36483428,-0.0064294264,0.2606991,-0.34579766,-0.550779,0.06989672,-0.038735326,-0.52894676,-0.64206505,-0.14975892,0.49963525,-0.20834178,-0.5349214,0.3060054,-0.016980475,1.151505,-0.3617779,0.3093171,-1.0929315,1.8383363,0.6758166,-0.14242372,0.0054706982
11486,0.023804652,-1.0464553,-0.39638418,-0.16502714,0.0704385,0.34833926,-0.46051913,-0.21710598,-1.1358124,0.251343,0.31195435,-0.2219788,-0.40165147,-0.75872695,-0.5187972,0.22237639,0.567456,0.4079544,-0.937648,0.11157809,-1.1603597,-0.45658603,0.18143868,0.2716685,-0.76582104,-0.750473,-0.07977203,-1.6392444,-0.07955818,-1.1003218,0.6072625,0.45542565,0.41166645,-0.39349768,0.18861032,-0.356982,0.30863807,1.2491639,0.005090113,-0.042547204,-0.3387189,0.64914453,0.5647334,-0.16749382,0.007584753,-0.68692994,0.16706152,0.5101031,-0.48987824,-0.22521544,0.6498356,0.48455694,-0.38603714,-0.11672559,0.80560565,0.09284576,1.0363747,-0.63908935,-0.13050793,-0.83134454,0.45108745,0.34674165,0.84764487,0.6188395
11487,0.8821821,-0.61786175,-0.87722725,0.3349117,-0.26080266,1.0057293,0.2609106,-0.48164773,-0.7655555,0.26296303,-0.730275,0.115478024,-0.8705583,-0.43163836,-0.0491939,0.5702385,0.38451365,-0.38535112,0.1048502,0.3036627,1.1779687,0.42053157,-0.29087272,-0.14222488,0.58996004,0.66072625,-0.33125585,-0.8059922,-0.5446807,-0.08677203,0.38570976,-0.31290004,-0.39816454,-0.18555091,-0.021287201,1.0979304,-0.7678939,1.122989,1.3959198,-0.101971276,0.14791112,0.8629364,0.59546155,-0.5332721,0.7977376,-0.31198892,0.21134207,-0.124392174,-0.46620303,0.13203123,-0.37641048,1.0857525,0.32495013,-0.5726943,0.25787956,-0.21593094,0.8209588,-0.96830744,0.4432447,0.8724945,1.3608189,0.77436244,0.050035607,-0.062065005
11488,1.2401361,-0.6347816,-0.14924753,-0.71210486,-0.77899325,0.5549075,-0.36793134,-1.0905114,-0.1509482,0.0065411995,0.7180122,-0.22181708,-0.22393174,-0.9922037,-0.24312949,0.7608153,0.30130982,0.20637819,-0.8475153,0.5922357,0.43622407,0.6759593,-0.021731338,0.34940976,0.6248642,-0.15589762,-0.061645567,-0.71770114,0.42699125,-0.6684432,-0.9031863,-0.42321274,-0.6323654,0.33221734,0.33486825,0.24677138,-0.20962562,-0.041048907,-0.037873168,0.24968855,-0.38719016,-0.14093739,-0.19684872,-1.1884993,0.73574406,-0.6668637,0.45863664,0.6307769,-0.05981803,-0.49816647,-0.10167231,1.851878,0.5737933,-0.40992448,-0.026658721,-0.23083684,0.5392195,0.035222884,-0.22950414,-0.16608305,1.1758357,0.8122189,-0.49538374,0.45003924
11489,0.095223196,-0.50008273,-1.0944687,0.38189608,0.2872056,0.22039418,0.08603059,-0.4664371,-0.8122804,0.18606369,0.39826345,0.8212909,-1.3202688,-1.6724116,0.000842282,0.084772535,-0.6156619,0.5979725,0.008515706,0.6165716,-1.2362748,-0.40429997,-0.55571914,-0.039016988,-0.7832454,-0.3034817,-0.43778232,-0.6404618,-0.51338303,-0.6808257,-0.10306087,-0.23401599,-0.48222303,-0.12781966,0.6399065,-0.41204536,-0.061404046,-0.10395347,0.15589009,0.14522715,0.27680108,-0.5318251,0.24481374,-0.97593474,0.016970271,-1.3182741,-0.17903602,0.25539494,0.31785616,-0.6571948,0.04518367,0.315617,0.92868876,-0.5732191,0.30780852,0.25811082,1.24685,-0.49905875,-0.04611238,-0.7786741,0.16794214,0.5021878,0.38902047,0.83527476
11490,0.6682297,-0.77242225,-1.0747749,-0.4753565,-0.121809684,0.5996114,-0.12209615,0.13615921,-0.71383464,0.13817059,-0.010775232,0.19434133,-1.0213917,-0.47377247,0.39198965,0.09409001,0.65626603,0.34645233,-0.16838261,-0.23218232,-1.0417994,0.5543474,-1.3341866,-0.3966032,-0.48938355,-0.108108476,0.7194998,-0.597857,-0.08626988,0.25574288,0.6949175,-0.14147887,0.07241324,0.07363428,-0.16418572,-0.4318815,-0.21047834,0.8146099,-0.78465414,0.54150724,-0.44112027,0.015895516,0.9991559,-0.7655416,0.2780003,-0.39410287,-1.3250694,0.3707704,-0.71449184,-0.6825648,-0.09047922,0.07810714,-0.849757,-0.2131092,-0.14488833,-0.6817612,1.1985415,-0.065204225,1.238324,-0.00030989948,0.6064617,0.07300376,-0.5255213,0.71151465
11491,0.6529721,0.0036901128,0.12969345,-0.98491824,0.03955249,1.005017,-0.4621468,0.15031508,-1.2831231,-0.34966376,-0.19187862,1.4702634,-0.17217056,-0.75735766,0.64506596,-0.62152624,0.2275638,0.19581382,0.0061208764,0.50262177,0.33979976,0.3300324,-0.31268117,-0.82651776,0.45203418,-0.46576566,0.0689606,-0.3013531,-0.8057787,-0.093621396,0.5563988,-0.5990007,-0.26238137,0.19182038,0.008895691,0.98117936,-1.0246714,0.5492306,-0.5436728,1.1700523,0.15630232,0.32961902,0.3596918,0.31621867,0.22000979,0.15607819,-0.20996632,-0.08694031,-0.1711247,0.5962519,-0.48850992,-0.06952949,0.16874194,-1.4079849,0.3219331,-0.08939839,1.4156573,-0.635093,0.9220793,-0.15659842,1.374523,1.0563747,-0.49600893,0.72803736
11492,1.0025421,-0.5357928,-0.31776565,-0.11411479,0.49702898,0.92452073,-0.3956386,-0.5251425,-1.2725857,0.14066613,-0.10620053,-0.7158805,-0.20919767,-0.25279835,0.38913172,0.49478248,-0.22579409,1.2062856,-1.1129066,0.5468848,-0.30510294,0.21227883,-0.2295122,-0.5288923,0.21501778,0.24349663,0.83764,-0.32537478,-0.17742768,0.37016505,0.45960107,-1.1071819,0.42074996,-0.6394016,-0.30948853,0.117805794,-0.14543736,0.79793817,0.273845,2.3007355,-0.52954364,0.20048042,0.6261444,-0.30326402,0.6848032,0.07046786,-0.7555915,0.15091395,-0.20680158,-0.1882854,-1.2253284,0.41636547,-0.20613131,-0.8564914,0.24569103,-0.40146613,1.2308255,-0.667808,-0.08825098,-0.26226085,1.2333785,-0.0035206021,0.29393515,0.03398353
11493,1.2720623,-0.9003747,-0.5280977,-0.24797228,0.0055858246,0.47023115,0.32775697,-0.036791354,-2.0532935,-0.091562495,0.3664713,0.50402814,-0.5418351,-0.11459802,0.0136617515,-0.24474317,0.6338733,-0.07597507,-1.8114599,0.6102031,-0.28453848,-0.64131373,0.081594795,-0.11093743,-0.75912607,0.11820194,-0.16309156,0.0813353,0.3622765,-0.10744522,-0.053537033,-0.41759497,-1.1864506,-0.012372031,0.23045628,0.90361124,-0.009645429,1.0673214,0.14226845,-0.40383503,-0.13485578,-0.48819065,0.03462176,-0.42215905,-0.67069507,-0.19404286,-0.76118624,0.20075172,-0.07172976,0.47870585,-0.33480492,0.5987985,-0.36709014,-0.1250572,0.98785573,-0.47575384,0.07779592,-0.31446695,-0.37013757,-0.36723042,1.6101093,0.8367479,-0.17125669,0.23359853
11494,0.30836532,-0.10303522,-1.082233,-1.4419986,-0.5487669,1.4061937,-0.3976621,-0.8208781,-0.7096528,1.0627093,1.2193283,0.15245968,-0.5594524,-0.7605474,0.58684224,0.17855449,0.53416085,1.1102984,0.064041376,0.56121653,0.092141375,0.025097085,-0.4519932,0.5043094,-0.74632865,0.4356757,-0.059625316,-0.35192972,0.32548425,0.023045117,0.22323945,-0.028414706,0.10114712,-0.41906846,-0.3650089,0.3814444,0.48067516,0.50454855,0.55456173,-0.64808685,-0.3145539,0.2190988,0.8590602,-0.47383413,0.05997842,0.05243492,0.3069497,0.65912145,0.21398714,-0.26876488,-0.24177305,-0.3255294,-0.26691762,0.00507533,-0.23104438,-0.15309505,-0.46407813,-0.24362694,-0.3782675,-0.049651053,1.02103,1.0204613,0.4941682,1.5366234
11495,0.613266,-0.9329421,-0.6903044,-0.5870223,0.7199375,0.53244007,-1.4482596,0.9882085,-0.6872936,0.14605242,-0.107890785,0.0697525,-1.1239761,-0.65888053,-0.044248156,0.72181517,0.31976894,0.41476664,0.2470007,0.86216927,-0.13396005,-0.28281388,0.013599096,0.86386365,0.6401072,-0.06391428,-0.21825114,-1.2410072,0.13593534,-0.9900131,1.1395772,0.6005962,-1.0958245,-0.06624508,0.48314866,0.17601214,-0.07714792,1.1691073,0.40219104,-0.64036363,-0.106677234,-0.052742813,0.18051031,-0.20382017,0.19454484,-0.30129406,-0.47323337,-0.19851041,-0.47819254,-0.4722318,0.4180568,0.20529719,0.029134683,-0.45656735,0.85932535,-0.48684943,1.1111686,-0.14930964,0.47481158,-0.03960266,0.93957615,-0.2596224,-0.6038206,1.1059543
11496,-0.37858692,-0.5369565,-1.1119679,-0.8673227,-0.72940713,0.65542877,-0.966079,-0.69659406,-1.2312317,0.6820797,0.23253322,0.69826764,0.19519356,-0.551065,0.9416497,0.74017763,-0.004163887,0.13732138,-0.33087176,0.16864045,-0.19928151,0.51443815,-0.24556229,0.065577246,0.23106039,-0.55616295,-0.097860575,-0.16334039,-0.8472393,-0.37306368,0.06659089,-0.7769153,-0.6245318,0.82741815,0.57518876,0.12004533,0.72253484,-0.076103926,0.903725,0.0677794,0.23590715,-0.12171134,-0.24765807,-1.0238845,0.84351975,-0.45440856,0.7765216,0.83196414,-0.69156694,0.007496451,0.5805389,1.295006,-0.14657281,-0.50895476,0.7881799,0.0680439,0.013294454,-1.2659142,0.2629265,-0.101938054,0.2509234,0.5184643,0.11963224,0.445642
11497,1.0397346,-0.8116713,-0.6544008,0.07887468,-0.66924435,0.958587,-0.3792181,-0.51758474,-0.8276165,0.60972005,-1.0530088,-0.55552727,-0.5369722,-0.37951633,0.48171476,-0.07727645,0.27770817,1.251221,-0.42780998,0.6360425,0.28133032,1.0000029,-0.39286307,-0.23325586,-0.41154507,-0.6048176,0.63646185,0.5347557,-0.23291917,-0.4473806,0.0372839,0.27181605,-0.47960573,-0.02883345,0.91552675,-0.32856223,0.19456358,0.4335786,1.2093674,0.8897334,0.5498391,0.8181129,0.2215867,-0.2453981,0.42083117,-0.8548539,0.42702302,0.8239191,0.32000628,0.7819371,0.1550345,0.95966834,-0.5209996,-0.16177279,0.3007106,0.82045114,0.5599703,-0.062725246,0.23925488,-0.45074692,0.35625914,0.6326146,-0.68691325,0.19989501
11498,0.09972395,-1.0990851,0.5339603,-0.09789527,-0.3130407,1.0020207,-0.34385243,-0.54726213,-1.3689232,0.28100157,0.7239755,-0.21433094,-0.9564841,-0.4960235,-0.16139254,-0.21971107,-0.19592394,0.24023937,-0.61304444,0.8014287,0.5332408,-0.4422815,-0.2485642,0.19633615,-0.40320408,1.0820328,-0.2980776,-0.26539937,0.1857997,0.15692084,0.085247815,-0.53310925,-0.34931207,0.795222,0.36701024,0.27183676,-0.4760375,0.844365,0.9293194,0.64341253,-0.021443047,1.0325757,0.34967387,-0.026908524,0.24379459,-0.52841336,0.8143953,-0.50686735,-1.0703593,-0.41892,0.22384305,0.2779315,-0.1956265,-0.910586,0.1706972,1.0546494,1.1988515,-0.4328398,-0.5146995,-0.15596257,-0.1694667,-0.34510785,0.09888911,1.3957591
11499,0.024175882,-0.54964525,-0.86652374,0.2705772,0.15132743,0.12423251,0.25068632,-0.43450895,-0.72742975,0.21923769,0.16169477,0.63677275,-1.3738194,-1.4729966,0.16865104,0.4353786,-0.7494875,0.28882697,-0.18359347,0.56838834,-1.1366007,-0.59020627,-0.15306912,-0.14991452,-0.45876437,-0.28231364,-0.055204883,-0.66707903,-0.5249617,-0.49979895,-0.039980713,-0.18778604,-0.60855156,-0.078021534,0.41745022,-0.4220939,0.16893883,-0.3560207,0.27479008,0.0005469437,0.38854706,-0.62150884,0.26583105,-0.85098344,-0.092863604,-1.4391732,-0.17132242,0.48865724,0.450451,-0.6388012,0.09263733,0.55654883,0.69104,-0.81299746,0.1975572,0.2950083,1.2263179,-0.48656574,-0.16141716,-1.1276137,0.5240336,0.4398406,0.37713078,0.83883864
11500,1.6052147,-0.7036633,0.26407003,0.24135663,0.6685057,1.184708,0.5819118,-0.8571151,-0.75853014,0.8444083,0.5936271,-0.32029507,-2.142283,-0.8461254,0.7375026,-0.067174815,-0.30495808,0.31431982,-0.4430373,0.61489904,-0.5360827,-0.31189498,-0.5613947,-0.23034753,0.4266207,-0.11623006,-0.3343534,-0.45755264,-0.6376167,0.73437953,-0.39794198,0.5609177,-0.5151299,0.33194062,0.7641308,0.3609522,0.34545603,0.57545453,-0.14905378,0.0750503,-0.3599373,0.29333863,-0.009421983,-0.049652208,-0.04952949,-0.34579453,-0.6418066,0.5362324,0.029620105,-0.09598668,0.28548133,0.1243843,0.42576158,-0.44884878,0.054382913,0.037787937,0.3742053,-0.1921824,0.9271442,0.92644405,-0.03476814,0.6433883,-0.033454336,1.0879122
11501,1.1670718,-0.46007317,-0.8635714,-0.23624252,-0.6547073,0.13266817,-0.25814956,-1.0080292,-1.2078534,-0.13848424,0.16330312,0.69049764,-1.1336703,-0.9907951,0.19939837,-0.7007834,0.8284477,0.6431054,-0.18849911,-0.13757531,-0.2739125,-0.74973375,-0.19912176,-0.01710572,0.9476134,0.4585904,-0.16544718,0.06557786,-0.13768831,0.33613506,-0.15382712,-0.32001024,0.46867362,0.5836024,0.093199916,0.24022292,-0.84147537,1.0427601,0.46259698,0.13046513,-1.1084865,0.36190867,0.31518877,-0.13958964,0.119306006,-0.17399183,0.67491543,-0.05951752,0.00082587876,0.33298793,-0.23320144,0.9816616,-0.12325991,-0.8085795,-0.1821577,-0.92283547,0.06849396,-0.19021998,0.4793635,0.8325445,0.039588615,1.0179157,1.1684935,1.7283994
11502,0.6377884,-0.18440408,-0.7641613,-0.20846662,-0.10019577,1.3309883,-0.27966967,-0.39307278,-0.5098443,1.309271,0.14297622,-0.26438302,-1.0014303,-0.81694883,0.39728278,-0.9027876,0.75616217,0.03578656,-0.19725506,0.88618547,0.33713964,0.9014036,-0.17254043,0.848393,-0.47353905,-0.49852058,0.7131528,-0.65747327,0.08642305,0.09810198,-0.61274236,0.80313075,-0.70856786,0.6465956,0.026269892,-0.66483146,0.19222248,0.019216701,0.6332934,0.88513,-1.0301874,-0.113089636,0.10406205,0.3389248,1.1013062,0.31145176,0.9674173,0.5843164,0.25507197,-0.65007305,0.21652524,0.28396112,-0.8983615,-0.51292765,-0.6288406,0.17600834,-0.036510244,-0.7808772,0.05368636,-0.31277972,0.6408035,0.3800337,0.38620582,0.24212313
11503,0.54706556,0.47803608,-0.20680478,-0.35553128,0.9285175,1.1518135,-0.2292615,-0.26778132,-0.9022706,0.43616062,0.44924092,-0.31293508,-0.1142283,-0.81234014,-0.64229745,0.26296088,0.84537935,-0.2660189,-0.63402635,0.25803155,0.25911483,-0.5462254,-0.35993195,0.31969702,-0.4187257,0.45088926,0.45145965,0.21340682,0.5992134,-0.1454631,0.3024028,0.21146455,0.045833357,0.46162406,0.1357404,0.6319418,0.7167478,0.6756937,0.24466565,-0.3921922,-1.0485529,-0.1482157,0.4757552,-0.52874327,0.31351668,-0.75932544,0.0028402559,0.7704388,-0.76987845,-1.0877924,0.4618838,0.011881107,-0.26045465,-1.1211778,-0.79270315,0.042628642,1.2807326,-0.5109013,0.9149366,-0.5629452,1.0073762,1.1602694,0.5262433,0.93304396
11504,-0.28167015,-0.8361298,-1.1769668,-0.43462637,-0.014302916,1.2538785,0.01841915,-0.2550878,-0.47067502,0.21009755,0.31917566,-0.041741442,-1.0200164,-0.16113912,1.2527477,0.7181503,-0.043702286,0.7667225,0.7310663,0.32711405,-0.21157758,0.56292814,0.36312667,-0.31187558,0.27977368,0.19295958,0.054884404,-0.64652604,-0.42730364,0.5170391,-0.1783383,-0.1746711,-0.53099877,0.8169494,-0.29421288,0.41186082,0.04556985,0.7334818,1.4055711,0.186999,-0.14907895,0.6399115,0.19647443,0.053357538,1.0145202,0.012184108,0.7180365,1.1883696,-0.7319781,-0.31901154,0.52148426,-0.2519919,-0.3395276,-0.03722661,-0.56420714,0.7085083,0.53739226,-0.076636076,1.3132819,-0.66232854,0.45846337,0.6892688,-0.20410287,0.46539277
11505,0.8359547,-1.1857706,-0.76196975,-0.68710536,0.6683435,1.3381034,-0.4191507,-0.05036266,0.02352102,0.31983864,-0.4706956,0.732824,-0.91993034,-0.68994623,0.6278018,-0.03414811,-0.27819026,1.0001758,-0.13973558,0.1571258,-0.27650058,-0.59749585,0.7005441,0.12526591,0.614042,0.07978646,0.48053077,0.11674992,0.24697348,0.32212442,0.53383017,0.33767214,0.073511586,-0.99485755,-0.5388526,0.010689666,0.22633478,1.5483209,0.008917571,0.4922561,0.10571999,0.72390354,0.7731745,-0.7028267,0.65076125,-0.38210586,-0.35886836,0.18205503,-0.47972798,0.9764581,-0.03746066,0.6248703,0.64146566,-0.4886056,0.57891315,0.38446984,0.8017537,-1.03322,0.6347008,0.1402277,0.5895647,0.18856837,0.8260965,0.57611567
11506,0.8300022,-1.2239422,-0.7113793,0.1786134,0.5395046,1.3589225,-0.13400267,0.09725826,-0.70536155,-0.43789876,0.3625248,-0.13118665,-0.54890937,-0.8671776,0.57783145,0.7226758,0.02121253,0.82932436,0.75847447,0.31071177,-0.13629076,0.31747153,0.12117498,-0.3601957,-0.005240746,0.2365457,0.0708984,-0.8886216,0.11786131,-0.78758836,0.5850718,0.12688124,0.027566984,-0.14812703,0.032023773,0.5087396,0.66374063,0.43300515,0.24278206,1.1219808,-0.48281768,0.65455574,0.506497,-0.24416001,0.31597877,0.97446656,0.4862413,0.4452232,0.47394726,0.6783524,0.7089446,0.4806419,0.035210293,-1.0198623,0.48764867,0.0885744,0.29230192,-0.19669096,0.52252096,-0.21556677,1.4614811,-0.09565294,-1.4891759,0.44524986
11507,-0.19368131,-0.46832836,-0.55200344,0.36437538,-0.3271971,0.9129957,-0.64838904,0.041135255,-1.2638515,1.1766137,0.68592113,-0.9181215,-0.02854076,-0.35654518,1.0949188,-0.4258149,0.37391633,0.6706205,0.19682977,0.3116292,-0.25972962,-0.7129169,-0.28361484,0.7995298,0.20853315,-0.6930734,-0.73943084,-0.70789343,-0.104695745,1.0902535,-0.18672487,0.24035753,-0.8215218,-0.027787501,0.5720658,-0.17032234,0.86635685,0.31690994,-0.45025402,1.2998152,-0.15074547,0.46632418,-0.31995153,-0.3038499,-0.10586713,-0.1279387,-0.4391822,-0.168877,-0.47854313,-0.18497309,0.3691551,0.39608324,-0.03998501,-0.2293943,0.2582808,0.29009476,0.47157627,-1.1298186,0.0776243,-0.53735024,1.3923576,0.8897231,0.5043824,1.1128919
11508,0.6729021,-0.19417399,-1.1417267,0.23603138,-0.2799539,0.34475464,-0.29940233,-1.0911318,-0.5119325,0.805532,-0.3413273,-0.0016628327,-0.97646356,0.31929964,0.57170874,-0.5332749,0.1463033,1.0087628,-1.1100181,0.15584193,-0.13705768,0.10794865,-0.11282333,-0.28427893,0.22685131,0.07990572,0.27009064,0.26588383,-1.146401,-0.03912815,0.15449516,0.44330588,-0.008411045,-0.3190693,-0.31113714,0.12038037,0.17821306,1.5297068,0.8991581,-0.7615147,-0.7553718,0.026021233,-0.91898984,-0.5735628,1.3550638,-0.29969805,-0.46340835,0.09319825,-0.6741163,-0.040460948,0.44783977,0.84696525,0.31750786,-0.82046646,0.9016918,-0.11280821,1.3886204,-1.2023444,0.081785105,-0.60078883,1.0167836,-0.17113623,-0.09018606,0.26349622
11509,1.2156303,-0.17952871,-0.94844615,-0.47239378,-0.508986,0.9168092,-0.036698136,-1.3360901,-1.3547741,-0.25664228,0.16424014,0.57053566,-0.44086418,-0.7781593,0.47385025,0.5804372,0.019057507,0.46465912,-0.012061198,1.3104748,-0.45929933,0.10558078,0.28981036,0.19182374,0.5699182,-0.7606634,-0.12300435,-0.1737527,-0.1749415,-0.28692594,-0.054842178,-0.33903542,-1.0900607,-0.026142878,-0.07752441,-0.8762585,0.12443443,-0.11491064,0.9798967,0.24178687,0.9264458,0.23236518,1.1343707,-1.1592895,0.39237192,0.86075646,-0.3066746,0.26453176,0.020344054,-0.47015908,0.82300174,0.39115784,-0.14364567,-0.82708234,0.48139638,0.49868247,0.65328705,0.43970084,0.27018362,-0.40885556,0.3045098,0.2937278,-0.3029856,0.08502472
11510,-0.14827304,-0.112313785,-0.635859,-0.43496206,0.3935211,-0.06628642,-1.4349076,-0.68361634,-0.73672277,0.9705891,0.38178816,-0.6277091,-1.0280842,-0.60788447,0.256367,-0.53356886,0.5639041,0.80891913,-0.5973037,0.22289686,-0.46115142,-0.1667802,-0.09817884,-0.14974917,-0.18794876,-0.6461689,0.49419916,-0.46505553,-0.3234686,0.64070964,-0.14233075,0.32502186,-0.70258325,0.1803304,-0.55188423,0.36900166,1.0657282,0.5418944,0.8811157,0.33642185,-1.4392837,-0.22472616,0.57278997,-1.2246944,-0.27061138,0.21383789,-0.21753967,-0.16093414,-0.16054726,-0.4666551,0.65924853,0.90180033,-0.25801545,-1.0253146,0.2771424,-1.1572571,1.1090035,-0.19828019,-0.06830104,0.22312692,0.44160783,0.5175755,1.2407557,0.6610339
11511,-0.19141282,-0.045673456,-0.5998488,-0.25460303,0.35987636,-0.079884276,-1.3914918,-0.74241626,-0.55604225,0.9750426,0.30199546,-0.4801067,-0.95053625,-0.6109738,0.11827552,-0.5215404,0.5885452,0.7764634,-0.5392127,0.08152524,-0.45499638,-0.12952252,0.010410468,-0.15612334,-0.30653307,-0.5994578,0.49335426,-0.4426395,-0.4080583,0.6181052,-0.20325929,0.3516227,-0.6531223,0.16124107,-0.46674758,0.24972707,1.0409858,0.51621056,0.8744701,0.33553275,-1.2541386,-0.19521007,0.5503496,-1.1449822,-0.23383552,0.22779144,-0.15263562,-0.22611383,-0.1437211,-0.44204354,0.58756906,0.9329394,-0.15002011,-0.9932971,0.28574714,-1.1635684,1.0813277,-0.20216049,-0.11954628,0.16791877,0.4501913,0.5501664,1.1937138,0.5639393
11512,0.21552399,-0.8275504,-0.43621525,-0.3141148,0.29812506,0.38068262,-0.30070648,0.37917513,-0.44154215,0.6883371,-0.78789943,0.32050678,-0.95802593,-0.68014807,0.2516266,0.6440018,0.3718482,0.9431521,-0.5339773,1.3631283,0.3311954,-0.59199643,0.72817254,-0.018978436,0.015359961,-0.01913349,0.4344265,-0.07265948,0.2589108,0.3593832,-0.1903377,-1.4226367,-0.016185507,0.7998956,0.17008966,0.68526036,0.751983,1.0018828,0.19362758,-0.12152048,-0.39061216,0.0896882,1.2457834,-0.7808685,1.1084918,-0.35225216,0.50217634,-0.025160162,-1.0735581,-0.73024184,0.5957683,0.5218322,0.71272695,-0.2454109,0.09297479,0.60306245,0.7549636,-0.47285613,1.4369571,-0.3163315,0.1660589,0.47487742,0.022201492,-0.01190433
11513,1.3233496,-1.1017998,-1.2539234,0.32508555,-0.037371803,0.80051523,-1.0868255,-0.2915946,-1.0319703,-0.72610927,0.23552443,0.32100847,-0.62018096,-0.41636458,0.5805453,0.47649193,-0.2086741,0.8651086,-0.3620976,-0.13811038,-0.0017808229,-0.24997902,0.087666124,-0.16642141,0.09280254,-0.38883564,-0.4556389,-0.13949315,0.29965055,-0.85624695,0.7104471,0.5414632,-0.67740047,0.22027652,0.12417441,-0.21158865,-0.038644012,-0.41175494,0.23380946,1.275167,-0.36451787,0.008351974,1.2681094,0.14997399,0.28176987,0.200662,-1.0296751,0.39947405,-0.55450535,0.06457817,-0.0050310004,1.2086159,-0.22517547,0.07723462,0.856132,0.20281243,0.76345867,-0.59576744,0.2780418,-0.4725358,0.3904443,0.28348252,-0.09382145,-0.14247866
11514,0.49326253,-0.88436866,-0.84067214,-0.52651274,0.048632376,0.8900847,0.22577578,-0.46293736,-0.58794546,0.1686388,0.6566296,0.36006844,0.45332935,0.21598566,-0.24253455,0.034796536,0.39774114,0.77639383,0.4264947,0.7172962,-0.6101668,0.3113267,0.40014943,-0.78993165,-0.65602857,0.073568195,-0.87961435,-0.7369012,-0.47864348,-0.056516625,0.219797,-0.35268798,0.046359725,-0.036378793,0.055611506,-0.38877478,0.37216976,1.0802493,-0.054835703,1.0526389,-0.9031962,-0.4467867,-0.5007,-1.0104592,1.0012099,-0.007916149,1.1959976,0.4372785,-0.61952645,-0.6900902,-0.05877156,0.7067977,-0.008569514,-0.045685835,-0.029341972,0.65828794,0.52142465,0.046865836,1.0558622,-0.8808635,0.5362567,1.2213894,-0.06590902,0.15057565
11515,0.5545145,-0.4004408,-0.26814693,-0.8779827,0.23263292,-0.31542227,0.014720954,-0.042070866,-0.28933784,0.52070236,0.691356,0.79051155,-1.2785846,-0.24546875,0.35298982,-0.32549474,0.39442766,0.17585354,-0.3275538,1.0770105,-0.10808044,0.7203262,-0.2496328,-0.16195919,0.12258934,0.028732266,0.76821214,-0.7049492,0.32817817,-0.21692914,0.40948474,0.7944991,-0.6680919,0.009449175,-0.23256062,-0.78399706,-0.71434736,0.97993976,0.58495677,0.7229705,0.59321654,-1.1825771,-0.4812465,-0.6804552,0.8286342,-0.28072405,-0.2691035,0.08899337,-0.2701344,0.19767651,0.76131135,1.1757256,-0.7438837,-0.93449545,0.32373342,0.60776025,1.3715029,0.043314554,0.70964617,0.14655913,0.37712124,0.7863484,0.4380582,0.13366681
11516,0.2063641,-0.04845844,-0.3627541,-0.19020411,0.2188656,1.3396215,-0.27982286,0.7579983,-0.9468831,0.61896306,-0.5139437,-0.14685798,-1.0334892,0.14980865,-0.027272664,-0.06881053,-0.3613105,1.0825182,-0.7498196,0.866945,0.48288998,0.013012751,-0.3919089,-0.8293321,1.02088,-0.21539679,-0.108239084,0.0043423916,-0.06325328,0.03251846,-1.3430316,-0.20786369,-0.8893168,-0.16849065,0.2644902,-0.23294295,-0.28613088,0.41280228,0.26699632,1.2281406,-0.57737416,0.05898098,0.26205146,-0.71322525,0.18334131,-0.29297405,-0.3142804,0.3640011,0.2036514,-0.122242816,0.28341717,0.29185462,0.30994514,-1.5841264,-0.5187521,-0.041767944,0.6490921,-0.92940503,0.67039764,-0.054919936,0.5367956,0.13287853,1.1244974,1.2210075
